season,player_id,first_name,last_name,player_name,position,height_wo_shoes,height_wo_shoes_ft_in,height_w_shoes,height_w_shoes_ft_in,weight,wingspan,wingspan_ft_in,standing_reach,standing_reach_ft_in,body_fat_pct,hand_length,hand_width,standing_vertical_leap,max_vertical_leap,lane_agility_time,modified_lane_agility_time,three_quarter_sprint,bench_press,person_id,round_number,round_pick,overall_pick,team_id,organization,person_id_player,display_first_last,birthdate,school,country,draft_year,draft_round,draft_number
2008.0,201607.0,Patrick,Ewing Jr.,Patrick Ewing Jr.,SF-PF,78.0,6' 6'',79.25,6' 7.25'',224.0,84.25,7' 0.25'',97.5,8' 1.5'',9.4,8.75,9.5,35.0,42.0,11.77,3.1,3.43,2.0,201607.0,2.0,13.0,43.0,1610612758.0,Georgetown,201607.0,Patrick Ewing,1984-05-20 00:00:00,Georgetown,USA,2008,2,43
2008.0,201814.0,Gary,Forbes,Gary Forbes,SG,76.5,6' 4.5'',77.75,6' 5.75'',220.5,83.25,6' 11.25'',104.5,8' 8.5'',6.5,8.75,9.5,27.5,33.5,11.45,3.1,3.25,13.0,203469.5,1.0,15.0,27.0,1610612753.0,,201814.0,Gary Forbes,1985-02-25 00:00:00,Massachusetts,Panama,Undrafted,Undrafted,Undrafted
2008.0,12250.0,Shan,Foster,Shan Foster,SG,76.0,6' 4'',77.25,6' 5.25'',194.5,83.5,6' 11.5'',103.5,8' 7.5'',6.3,8.75,9.5,30.0,33.0,12.3,3.1,3.24,10.0,203469.5,1.0,15.0,27.0,1610612753.0,,203479.5,,,,,,,
2008.0,201592.0,J.R.,Giddens,J.R. Giddens,SG,76.0,6' 4'',76.75,6' 4.75'',208.0,83.25,6' 11.25'',103.0,8' 7'',5.4,8.75,9.5,29.0,34.5,11.32,3.1,3.27,10.0,201592.0,1.0,30.0,30.0,1610612738.0,New Mexico,201592.0,J.R. Giddens,1985-02-13 00:00:00,New Mexico,USA,2008,1,30
2008.0,12251.0,James,Gist,James Gist,PF,79.0,6' 7'',80.5,6' 8.5'',220.0,88.0,7' 4'',107.5,8' 11.5'',4.8,8.75,9.5,30.5,35.0,11.37,3.1,3.14,5.0,203469.5,1.0,15.0,27.0,1610612753.0,,203479.5,,,,,,,
2008.0,12252.0,Vladimir,Golubovic,Vladimir Golubovic,C,83.25,6' 11.25'',84.25,7' 0.25'',258.0,86.5,7' 2.5'',111.5,9' 3.5'',6.9,8.75,9.5,21.5,27.0,12.4,3.1,3.33,15.0,203469.5,1.0,15.0,27.0,1610612753.0,,203479.5,,,,,,,
2008.0,201569.0,Eric,Gordon,Eric Gordon,SG,74.0,6' 2'',75.25,6' 3.25'',222.0,81.0,6' 9'',99.0,8' 3'',8.2,8.75,9.5,32.0,40.0,10.81,3.1,3.01,15.0,201569.0,1.0,7.0,7.0,1610612746.0,Indiana,201569.0,Eric Gordon,1988-12-25 00:00:00,Indiana,USA,2008,1,7
2008.0,201863.0,Kentrell,Gransberry,Kentrell Gransberry,C,78.75,6' 6.75'',79.75,6' 7.75'',290.0,82.25,6' 10.25'',106.0,8' 10'',17.4,8.75,9.5,24.5,27.5,12.16,3.1,3.32,18.0,203469.5,1.0,15.0,27.0,1610612753.0,,203479.5,,,,,,,
2008.0,201590.0,Donte,Greene,Donte Greene,SF-PF,80.25,6' 8.25'',81.0,6' 9'',221.0,82.0,6' 10'',108.0,9' 0'',7.6,8.75,9.5,27.5,31.5,11.21,3.1,3.2,2.0,201590.0,1.0,28.0,28.0,1610612763.0,Syracuse,201590.0,Donte Greene,1988-02-21 00:00:00,Syracuse,USA,2008,1,28
2008.0,201612.0,Malik,Hairston,Malik Hairston,SG,76.25,6' 4.25'',77.25,6' 5.25'',204.0,81.0,6' 9'',103.5,8' 7.5'',6.9,8.75,9.5,30.5,38.0,11.33,3.1,3.08,13.0,201612.0,2.0,18.0,48.0,1610612756.0,Oregon,201612.0,Malik Hairston,1987-02-23 00:00:00,Oregon,USA,2008,2,48
2008.0,201614.0,DeVon,Hardin,DeVon Hardin,C-PF,81.5,6' 9.5'',82.75,6' 10.75'',235.0,87.0,7' 3'',109.5,9' 1.5'',5.8,8.75,9.5,29.5,32.0,11.49,3.1,3.33,20.0,201614.0,2.0,20.0,50.0,1610612760.0,California,203479.5,,,,,,,
2008.0,201613.0,Richard,Hendrix,Richard Hendrix,PF,78.75,6' 6.75'',80.75,6' 8.75'',250.0,87.0,7' 3'',108.0,9' 0'',9.2,8.75,9.5,26.5,28.0,10.62,3.1,3.27,13.0,201613.0,2.0,19.0,49.0,1610612744.0,Alabama,203479.5,,,,,,,
2008.0,201588.0,George,Hill,George Hill,PG,73.25,6' 1.25'',74.5,6' 2.5'',181.0,81.0,6' 9'',97.5,8' 1.5'',3.0,8.75,9.5,34.0,37.5,12.2,3.1,3.07,9.0,201588.0,1.0,26.0,26.0,1610612759.0,IUPUI,201588.0,George Hill,1986-05-04 00:00:00,Indiana-Purdue Indianapolis,USA,2008,1,26
2008.0,12254.0,Kyle,Hines,Kyle Hines,SF-PF,75.75,6' 3.75'',77.25,6' 5.25'',234.0,85.25,7' 1.25'',104.5,8' 8.5'',3.6,8.75,9.5,28.5,33.0,12.17,3.1,3.4,16.0,203469.5,1.0,15.0,27.0,1610612753.0,,203479.5,,,,,,,
2008.0,12255.0,Jiri,Hubalek,Jiri Hubalek,C-PF,81.5,6' 9.5'',83.0,6' 11'',226.0,82.75,6' 10.75'',109.0,9' 1'',8.8,8.75,9.5,20.5,26.0,12.26,3.1,3.54,2.0,203469.5,1.0,15.0,27.0,1610612753.0,,203479.5,,,,,,,
2008.0,201991.0,Lester,Hudson,Lester Hudson,PG,71.75,5' 11.75'',73.0,6' 1'',196.0,80.75,6' 8.75'',98.5,8' 2.5'',3.4,8.75,9.5,30.5,36.0,11.15,3.1,3.16,12.0,201991.0,2.0,28.0,58.0,1610612738.0,Tennessee-Martin,201991.0,Lester Hudson,1984-08-07 00:00:00,Tennessee-Martin,USA,2009,2,58
2008.0,201629.0,Othello,Hunter,Othello Hunter,PF-SF,78.5,6' 6.5'',79.5,6' 7.5'',220.0,87.0,7' 3'',109.5,9' 1.5'',6.4,8.75,9.5,28.0,34.5,11.51,3.1,3.18,7.0,203469.5,1.0,15.0,27.0,1610612753.0,,201629.0,Othello Hunter,1986-05-28 00:00:00,Ohio State,USA,Undrafted,Undrafted,Undrafted
2008.0,201616.0,Darnell,Jackson,Darnell Jackson,PF,79.0,6' 7'',79.75,6' 7.75'',240.5,83.25,6' 11.25'',106.5,8' 10.5'',12.5,8.75,9.5,27.0,31.0,11.75,3.1,3.26,11.0,201616.0,2.0,22.0,52.0,1610612748.0,Kansas,201616.0,Darnell Jackson,1985-11-07 00:00:00,Kansas,USA,2008,2,52
2008.0,12256.0,Shawn,James,Shawn James,PF,79.75,6' 7.75'',81.0,6' 9'',217.0,89.0,7' 5'',111.0,9' 3'',9.2,8.75,9.5,29.0,34.5,11.32,3.1,3.27,6.0,203469.5,1.0,15.0,27.0,1610612753.0,,203479.5,,,,,,,
2008.0,12257.0,Davon,Jefferson,Davon Jefferson,SF,77.25,6' 5.25'',78.5,6' 6.5'',213.0,81.5,6' 9.5'',105.0,8' 9'',12.0,8.75,9.5,27.0,32.0,12.02,3.1,3.36,2.0,203469.5,1.0,15.0,27.0,1610612753.0,,203479.5,,,,,,,
2008.0,12258.0,Joseph,Jones,Joseph Jones,PF,79.0,6' 7'',80.5,6' 8.5'',240.0,84.25,7' 0.25'',107.0,8' 11'',12.2,8.75,9.5,25.5,31.0,11.61,3.1,3.33,16.0,203469.5,1.0,15.0,27.0,1610612753.0,,203479.5,,,,,,,
2008.0,201599.0,DeAndre,Jordan,DeAndre Jordan,C,81.75,6' 9.75'',83.0,6' 11'',250.0,90.0,7' 6'',113.5,9' 5.5'',7.5,8.75,9.5,26.0,30.5,12.3,3.1,3.27,8.0,201599.0,2.0,5.0,35.0,1610612746.0,Texas A&M,201599.0,DeAndre Jordan,1988-07-21 00:00:00,Texas A&M,USA,2008,2,35
2008.0,12253.0,Sasha,Kaun,Sasha Kaun,C-PF,81.0,6' 9'',82.75,6' 10.75'',247.0,88.0,7' 4'',110.0,9' 2'',9.6,8.75,9.5,29.0,32.0,12.06,3.1,3.2,13.0,203469.5,1.0,15.0,27.0,1610612753.0,,203479.5,,,,,,,
2008.0,12260.0,Marcelus,Kemp,Marcelus Kemp,SG,75.0,6' 3'',76.25,6' 4.25'',221.0,80.5,6' 8.5'',103.5,8' 7.5'',9.0,8.75,9.5,26.0,30.0,11.79,3.1,3.39,9.0,203469.5,1.0,15.0,27.0,1610612753.0,,203479.5,,,,,,,
2008.0,12261.0,Maarty,Leunen,Maarty Leunen,SF,79.25,6' 7.25'',80.5,6' 8.5'',222.0,80.0,6' 8'',102.5,8' 6.5'',8.9,8.75,9.5,29.5,34.5,11.57,3.1,3.36,14.0,203469.5,1.0,15.0,27.0,1610612753.0,,203479.5,,,,,,,
2008.0,201848.0,Longar,Longar,Longar Longar,C,81.0,6' 9'',82.0,6' 10'',212.5,85.25,7' 1.25'',109.5,9' 1.5'',10.6,8.75,9.5,29.0,34.5,11.32,3.1,3.27,14.0,203469.5,1.0,15.0,27.0,1610612753.0,,203479.5,,,,,,,
2008.0,201572.0,Brook,Lopez,Brook Lopez,C,83.25,6' 11.25'',84.5,7' 0.5'',258.0,89.5,7' 5.5'',113.0,9' 5'',6.3,8.75,9.5,27.5,30.5,12.77,3.1,3.57,7.0,201572.0,1.0,10.0,10.0,1610612751.0,Stanford,203479.5,,,,,,,
2008.0,201567.0,Kevin,Love,Kevin Love,PF,79.75,6' 7.75'',81.5,6' 9.5'',255.0,83.25,6' 11.25'',106.0,8' 10'',12.9,8.75,9.5,29.5,35.0,11.17,3.1,3.22,18.0,201567.0,1.0,5.0,5.0,1610612763.0,California-Los Angeles,201567.0,Kevin Love,1988-09-07 00:00:00,UCLA,USA,2008,1,5
2008.0,12262.0,Aleks,Maric,Aleks Maric,C,81.75,6' 9.75'',82.75,6' 10.75'',273.0,85.0,7' 1'',109.5,9' 1.5'',10.1,8.75,9.5,23.0,28.0,11.76,3.1,3.35,15.0,203469.5,1.0,15.0,27.0,1610612753.0,,203479.5,,,,,,,
2008.0,201564.0,O.J.,Mayo,O.J. Mayo,SG-PG,75.25,6' 3.25'',76.25,6' 4.25'',200.0,78.0,6' 6'',99.5,8' 3.5'',6.3,8.75,9.5,30.5,41.0,11.04,3.1,3.14,7.0,201564.0,1.0,3.0,3.0,1610612750.0,Southern California,201564.0,O.J. Mayo,1987-11-05 00:00:00,Southern California,USA,2008,1,3
2008.0,201651.0,James,Mays,James Mays,PF,78.75,6' 6.75'',79.75,6' 7.75'',227.0,85.75,7' 1.75'',105.0,8' 9'',8.8,8.75,9.5,29.5,35.0,11.23,3.1,3.19,13.0,203469.5,1.0,15.0,27.0,1610612753.0,,203479.5,,,,,,,
2008.0,201601.0,Luc,Mbah a Moute,Luc Mbah a Moute,SF,77.75,6' 5.75'',79.5,6' 7.5'',221.0,86.5,7' 2.5'',103.5,8' 7.5'',7.0,8.75,9.5,32.0,38.5,11.71,3.1,3.17,11.0,201601.0,2.0,7.0,37.0,1610612749.0,California-Los Angeles,201601.0,Luc Mbah a Moute,1986-09-09 00:00:00,UCLA,Cameroon,2008,2,37
2008.0,201580.0,JaVale,McGee,JaVale McGee,C-PF,83.0,6' 11'',84.0,7' 0'',241.0,90.0,7' 6'',114.5,9' 6.5'',5.3,8.75,9.5,27.0,32.5,12.75,3.1,3.25,7.0,201580.0,1.0,18.0,18.0,1610612764.0,Nevada-Reno,203479.5,,,,,,,
2008.0,12263.0,Drew,Neitzel,Drew Neitzel,PG,71.75,5' 11.75'',72.75,6' 0.75'',175.5,74.5,6' 2.5'',95.0,7' 11'',6.2,8.75,9.5,25.5,32.0,11.19,3.1,3.2,10.0,203469.5,1.0,15.0,27.0,1610612753.0,,203479.5,,,,,,,
2008.0,201634.0,DeMarcus,Nelson,DeMarcus Nelson,PG-SG,73.0,6' 1'',74.25,6' 2.25'',198.0,82.0,6' 10'',98.5,8' 2.5'',4.5,8.75,9.5,34.5,38.5,10.54,3.1,3.13,19.0,203469.5,1.0,15.0,27.0,1610612753.0,,201634.0,DeMarcus Nelson,1985-11-02 00:00:00,Duke,USA,Undrafted,Undrafted,Undrafted
2008.0,201624.0,David,Padgett,David Padgett,C-PF,82.25,6' 10.25'',83.5,6' 11.5'',239.5,85.0,7' 1'',109.5,9' 1.5'',9.0,8.75,9.5,24.0,28.0,12.45,3.1,3.45,17.0,203469.5,1.0,15.0,27.0,1610612753.0,,203479.5,,,,,,,
2008.0,12264.0,Jeremy,Pargo,Jeremy Pargo,PG,72.5,6' 0.5'',73.5,6' 1.5'',208.0,77.0,6' 5'',96.0,8' 0'',7.6,8.75,9.5,32.0,37.0,10.65,3.1,3.07,7.0,203469.5,1.0,15.0,27.0,1610612753.0,,203479.5,,,,,,,
2008.0,12265.0,Trent,Plaisted,Trent Plaisted,PF,81.25,6' 9.25'',82.25,6' 10.25'',240.0,82.5,6' 10.5'',105.5,8' 9.5'',11.0,8.75,9.5,30.5,35.5,11.32,3.1,3.17,14.0,203469.5,1.0,15.0,27.0,1610612753.0,,203479.5,,,,,,,
2008.0,12266.0,Quan,Prowell,Quan Prowell,SF-PF,78.75,6' 6.75'',79.75,6' 7.75'',225.5,82.5,6' 10.5'',103.5,8' 7.5'',6.5,8.75,9.5,32.0,36.0,11.79,3.1,3.14,16.0,203469.5,1.0,15.0,27.0,1610612753.0,,203479.5,,,,,,,
2008.0,12267.0,Shaun,Pruitt,Shaun Pruitt,C-PF,80.25,6' 8.25'',81.0,6' 9'',242.2,85.0,7' 1'',107.5,8' 11.5'',13.8,8.75,9.5,27.0,32.5,11.3,3.1,3.4,10.0,203469.5,1.0,15.0,27.0,1610612753.0,,203479.5,,,,,,,
2008.0,201576.0,Anthony,Randolph,Anthony Randolph,PF-SF,81.0,6' 9'',82.25,6' 10.25'',197.0,87.0,7' 3'',109.0,9' 1'',4.7,8.75,9.5,29.0,35.0,11.86,3.1,3.26,7.0,201576.0,1.0,14.0,14.0,1610612744.0,Louisiana State,201576.0,Anthony Randolph,1989-07-15 00:00:00,Louisiana State,USA,2008,1,14
2008.0,12268.0,Charles,Rhodes,Charles Rhodes,PF,79.25,6' 7.25'',80.25,6' 8.25'',244.0,83.25,6' 11.25'',107.5,8' 11.5'',10.7,8.75,9.5,26.5,33.5,11.51,3.1,3.13,14.0,203469.5,1.0,15.0,27.0,1610612753.0,,203479.5,,,,,,,
2008.0,12259.0,John,Riek,John Riek,C,82.5,6' 10.5'',84.0,7' 0'',237.0,92.75,7' 8.75'',104.0,,11.0,8.75,9.5,29.0,34.5,11.32,3.1,3.27,10.0,203469.5,1.0,15.0,27.0,1610612753.0,,203479.5,,,,,,,
2008.0,12269.0,Brian,Roberts,Brian Roberts,PG,72.25,6' 0.25'',73.25,6' 1.25'',173.0,73.25,6' 1.25'',95.0,7' 11'',3.6,8.75,9.5,31.5,36.5,10.65,3.1,3.05,10.0,203469.5,1.0,15.0,27.0,1610612753.0,,203479.5,,,,,,,
2008.0,201781.0,Russell,Robinson,Russell Robinson,PG,72.5,6' 0.5'',73.5,6' 1.5'',196.0,80.0,6' 8'',100.5,8' 4.5'',7.4,8.75,9.5,25.0,31.5,11.3,3.1,3.15,8.0,203469.5,1.0,15.0,27.0,1610612753.0,,203479.5,,,,,,,
2008.0,12270.0,Richard,Roby,Richard Roby,SG-SF,76.25,6' 4.25'',77.5,6' 5.5'',203.0,81.75,6' 9.75'',104.0,8' 8'',9.2,8.75,9.5,29.0,34.5,11.32,3.1,3.27,10.0,203469.5,1.0,15.0,27.0,1610612753.0,,203479.5,,,,,,,
2008.0,201565.0,Derrick,Rose,Derrick Rose,PG,73.5,6' 1.5'',74.5,6' 2.5'',196.0,80.0,6' 8'',98.5,8' 2.5'',4.6,8.75,9.5,34.5,40.0,11.69,3.1,3.05,10.0,201565.0,1.0,1.0,1.0,1610612741.0,Memphis,203479.5,,,,,,,
2008.0,201606.0,Sean,Singletary,Sean Singletary,PG,71.0,5' 11'',72.0,6' 0'',183.8,76.5,6' 4.5'',95.0,7' 11'',4.2,8.75,9.5,26.0,34.5,11.32,3.1,3.27,18.0,201606.0,2.0,12.0,42.0,1610612758.0,Virginia,201606.0,Sean Singletary,1985-09-06 00:00:00,Virginia,USA,2008,2,42
2008.0,12271.0,Ronald,Steele,Ronald Steele,PG,72.25,6' 0.25'',73.5,6' 1.5'',183.5,76.25,6' 4.25'',97.5,8' 1.5'',8.1,8.75,9.5,25.0,29.5,11.08,3.1,3.26,5.0,203469.5,1.0,15.0,27.0,1610612753.0,,203479.5,,,,,,,
2008.0,201446.0,Mike,Taylor,Mike Taylor,SG-PG,72.75,6' 0.75'',74.0,6' 2'',166.2,79.25,6' 7.25'',98.0,8' 2'',3.8,8.75,9.5,31.0,39.0,10.98,3.1,3.08,2.0,201446.0,2.0,25.0,55.0,1610612757.0,Idaho Stampede (D-League),201446.0,Mike Taylor,1986-01-21 00:00:00,Iowa State,USA,2008,2,55
2008.0,12272.0,Bryce,Taylor,Bryce Taylor,SG,74.75,6' 2.75'',76.25,6' 4.25'',210.0,81.0,6' 9'',99.5,8' 3.5'',8.3,8.75,9.5,34.5,41.0,11.08,3.1,3.19,16.0,203469.5,1.0,15.0,27.0,1610612753.0,,203479.5,,,,,,,
2008.0,201872.0,Mark,Tyndale,Mark Tyndale,SG-SF,74.75,6' 2.75'',75.5,6' 3.5'',217.0,83.0,6' 11'',103.5,8' 7.5'',6.7,8.75,9.5,27.0,33.5,12.52,3.1,3.14,5.0,203469.5,1.0,15.0,27.0,1610612753.0,,203479.5,,,,,,,
2008.0,12273.0,Robert,Vaden,Robert Vaden,SG,75.5,6' 3.5'',76.5,6' 4.5'',199.0,80.0,6' 8'',101.0,8' 5'',6.2,8.75,9.5,26.0,29.5,11.97,3.1,3.4,10.0,203469.5,1.0,15.0,27.0,1610612753.0,,203479.5,,,,,,,
2008.0,201622.0,Deron,Washington,Deron Washington,SF,77.25,6' 5.25'',78.25,6' 6.25'',198.5,81.0,6' 9'',102.5,8' 6.5'',7.2,8.75,9.5,34.0,40.0,11.03,3.1,3.09,7.0,201622.0,2.0,29.0,59.0,1610612765.0,Virginia Tech,203479.5,,,,,,,
2008.0,201603.0,Sonny,Weems,Sonny Weems,SG-SF,76.0,6' 4'',77.5,6' 5.5'',193.0,82.0,6' 10'',104.0,8' 8'',4.4,8.75,9.5,29.0,36.5,10.58,3.1,2.96,12.0,201603.0,2.0,9.0,39.0,1610612741.0,Arkansas,201603.0,Sonny Weems,1986-07-08 00:00:00,Arkansas,USA,2008,2,39
2008.0,201566.0,Russell,Westbrook,Russell Westbrook,PG,74.25,6' 2.25'',75.5,6' 3.5'',192.0,79.75,6' 7.75'',100.0,8' 4'',4.8,8.75,9.5,30.0,36.5,10.98,3.1,3.08,12.0,201566.0,1.0,4.0,4.0,1610612760.0,California-Los Angeles,203479.5,,,,,,,
2008.0,199.0,Reggie,Williams,Reggie Williams,SG,75.25,6' 3.25'',76.0,6' 4'',199.0,81.25,6' 9.25'',103.0,8' 7'',5.3,8.75,9.5,31.5,36.5,11.32,3.1,3.07,15.0,199.0,1.0,4.0,4.0,1610612746.0,Georgetown,199.0,Reggie Williams,1964-03-05 00:00:00,Georgetown,USA,1987,1,4
2009.0,202399.0,Jeff,Adrien,Jeff Adrien,PF,77.25,6' 5.25'',78.5,6' 6.5'',236.2,86.0,7' 2'',107.5,8' 11.5'',7.9,8.75,9.5,27.5,31.5,11.34,3.1,3.32,16.0,203469.5,1.0,15.0,27.0,1610612753.0,,202399.0,Jeff Adrien,1986-02-10 00:00:00,Connecticut,USA,Undrafted,Undrafted,Undrafted
2009.0,201965.0,Jeff,Ayres,Jeff Ayres,PF,80.75,6' 8.75'',82.0,6' 10'',239.6,85.0,7' 1'',107.0,8' 11'',5.5,8.75,9.5,31.0,35.0,11.98,3.1,3.14,15.0,201965.0,2.0,1.0,31.0,1610612758.0,Arizona State,201965.0,Jeff Ayres,1987-04-29 00:00:00,Arizona State,USA,2009,2,31
2009.0,201958.0,Rodrigue,Beaubois,Rodrigue Beaubois,PG,73.25,6' 1.25'',74.25,6' 2.25'',182.4,81.75,6' 9.75'',100.0,8' 4'',7.9,8.75,9.5,29.5,39.0,10.49,3.1,3.15,3.0,201958.0,1.0,25.0,25.0,1610612760.0,Cholet Basket (France),201958.0,Rodrigue Beaubois,1988-02-24 00:00:00,Cholet,France,2009,1,25
2009.0,201971.0,DeJuan,Blair,DeJuan Blair,PF,77.25,6' 5.25'',78.5,6' 6.5'',276.6,86.0,7' 2'',106.5,8' 10.5'',12.0,8.75,9.5,26.0,33.0,11.5,3.1,3.45,18.0,201971.0,2.0,7.0,37.0,1610612759.0,Pittsburgh,201971.0,DeJuan Blair,1989-04-22 00:00:00,Pittsburgh,USA,2009,2,37
2009.0,201974.0,Derrick,Brown,Derrick Brown,SF-PF,79.5,6' 7.5'',80.5,6' 8.5'',224.6,86.5,7' 2.5'',107.5,8' 11.5'',8.6,8.75,9.5,30.5,35.5,11.26,3.1,3.13,20.0,201974.0,2.0,10.0,40.0,1610612766.0,Xavier,201974.0,Derrick Brown,1987-09-08 00:00:00,Xavier,USA,2009,2,40
2009.0,201978.0,Chase,Budinger,Chase Budinger,SF-SG,78.25,6' 6.25'',79.0,6' 7'',206.4,79.0,6' 7'',101.0,8' 5'',10.0,8.75,9.5,29.5,38.5,11.08,3.1,3.24,10.0,201978.0,2.0,14.0,44.0,1610612765.0,Arizona,201978.0,Chase Budinger,1988-05-22 00:00:00,Arizona,USA,2009,2,44
2009.0,201960.0,DeMarre,Carroll,DeMarre Carroll,PF-SF,78.25,6' 6.25'',79.75,6' 7.75'',207.2,82.0,6' 10'',105.0,8' 9'',6.3,8.75,9.5,29.0,34.5,11.32,3.1,3.27,10.0,201960.0,1.0,27.0,27.0,1610612763.0,Missouri,201960.0,DeMarre Carroll,1986-07-27 00:00:00,Missouri,USA,2009,1,27
2009.0,201956.0,Omri,Casspi,Omri Casspi,SF,79.75,6' 7.75'',81.25,6' 9.25'',211.2,81.25,6' 9.25'',106.5,8' 10.5'',8.6,8.75,9.5,25.5,32.5,11.15,3.1,3.28,2.0,201956.0,1.0,23.0,23.0,1610612758.0,Maccabi Tel Aviv B.C. (Israel),201956.0,Omri Casspi,1988-06-22 00:00:00,Maccabi Tel Aviv,Israel,2009,1,23
2009.0,12275.0,Dionte,Christmas,Dionte Christmas,SG,76.25,6' 4.25'',77.5,6' 5.5'',210.8,81.0,6' 9'',102.5,8' 6.5'',7.1,8.75,9.5,27.0,33.5,10.83,3.1,3.21,3.0,203469.5,1.0,15.0,27.0,1610612753.0,,203479.5,,,,,,,
2009.0,201947.0,Earl,Clark,Earl Clark,SF-PF,80.5,6' 8.5'',82.25,6' 10.25'',228.4,86.5,7' 2.5'',109.5,9' 1.5'',5.2,8.75,9.5,28.5,33.0,11.17,3.1,3.35,5.0,201947.0,1.0,14.0,14.0,1610612756.0,Louisville,203479.5,,,,,,,
2009.0,201954.0,Darren,Collison,Darren Collison,PG,72.25,6' 0.25'',73.5,6' 1.5'',166.2,75.0,6' 3'',96.5,8' 0.5'',5.7,8.75,9.5,30.5,33.5,10.45,3.1,3.1,9.0,201954.0,1.0,21.0,21.0,1610612740.0,California-Los Angeles,201954.0,Darren Collison,1987-08-23 00:00:00,UCLA,USA,2009,1,21
2009.0,201967.0,Dante,Cunningham,Dante Cunningham,PF,79.0,6' 7'',80.25,6' 8.25'',227.4,83.0,6' 11'',106.5,8' 10.5'',4.8,8.75,9.5,28.0,35.0,11.18,3.1,3.26,18.0,201967.0,2.0,3.0,33.0,1610612757.0,Villanova,201967.0,Dante Cunningham,1987-04-22 00:00:00,Villanova,USA,2009,2,33
2009.0,201939.0,Stephen,Curry,Stephen Curry,PG-SG,74.0,6' 2'',75.25,6' 3.25'',181.0,75.5,6' 3.5'',97.0,8' 1'',5.7,8.75,9.5,29.5,35.5,11.07,3.1,3.28,10.0,201939.0,1.0,7.0,7.0,1610612744.0,Davidson,201939.0,Stephen Curry,1988-03-14 00:00:00,Davidson,USA,2009,1,7
2009.0,201948.0,Austin,Daye,Austin Daye,SF-PF,81.75,6' 9.75'',82.75,6' 10.75'',191.8,86.75,7' 2.75'',110.0,9' 2'',5.5,8.75,9.5,25.0,28.0,12.11,3.1,3.55,0.0,201948.0,1.0,15.0,15.0,1610612765.0,Gonzaga,201948.0,Austin Daye,1988-06-05 00:00:00,Gonzaga,USA,2009,1,15
2009.0,201942.0,DeMar,DeRozan,DeMar DeRozan,SG-SF,77.5,6' 5.5'',78.5,6' 6.5'',211.2,81.0,6' 9'',102.5,8' 6.5'',4.9,8.75,9.5,29.0,38.5,11.88,3.1,3.31,5.0,201942.0,1.0,9.0,9.0,1610612761.0,Southern California,201942.0,DeMar DeRozan,1989-08-07 00:00:00,Southern California,USA,2009,1,9
2009.0,201962.0,Toney,Douglas,Toney Douglas,PG,73.0,6' 1'',74.0,6' 2'',183.4,78.0,6' 6'',97.5,8' 1.5'',5.2,8.75,9.5,28.0,32.5,10.63,3.1,3.03,15.0,201962.0,1.0,29.0,29.0,1610612747.0,Florida State,201962.0,Toney Douglas,1986-03-16 00:00:00,Florida State,USA,2009,1,29
2009.0,201961.0,Wayne,Ellington,Wayne Ellington,SG,76.25,6' 4.25'',77.25,6' 5.25'',202.4,78.5,6' 6.5'',100.0,8' 4'',5.5,8.75,9.5,31.5,38.0,11.14,3.1,3.2,13.0,201961.0,1.0,28.0,28.0,1610612750.0,North Carolina,201961.0,Wayne Ellington,1987-11-29 00:00:00,North Carolina,USA,2009,1,28
2009.0,201936.0,Tyreke,Evans,Tyreke Evans,PG-SG,76.0,6' 4'',77.25,6' 5.25'',220.6,83.25,6' 11.25'',104.0,8' 8'',7.1,8.75,9.5,28.5,34.0,11.81,3.1,3.17,7.0,201936.0,1.0,4.0,4.0,1610612758.0,Memphis,201936.0,Tyreke Evans,1989-09-19 00:00:00,Memphis,USA,2009,1,4
2009.0,201938.0,Jonny,Flynn,Jonny Flynn,PG,71.25,5' 11.25'',72.75,6' 0.75'',195.6,76.0,6' 4'',95.5,7' 11.5'',6.3,8.75,9.5,33.0,40.0,10.86,3.1,3.23,10.0,201938.0,1.0,6.0,6.0,1610612750.0,Syracuse,201938.0,Jonny Flynn,1989-02-06 00:00:00,Syracuse,USA,2009,1,6
2009.0,201959.0,Taj,Gibson,Taj Gibson,PF,80.5,6' 8.5'',81.75,6' 9.75'',214.4,88.0,7' 4'',109.0,9' 1'',6.6,8.75,9.5,25.5,30.0,11.56,3.1,3.41,12.0,201959.0,1.0,26.0,26.0,1610612741.0,Southern California,201959.0,Taj Gibson,1985-06-24 00:00:00,Southern California,USA,2009,1,26
2009.0,201980.0,Danny,Green,Danny Green,SG-SF,77.25,6' 5.25'',78.5,6' 6.5'',208.0,82.0,6' 10'',103.0,8' 7'',5.6,8.75,9.5,29.0,33.0,11.3,3.1,3.3,15.0,201980.0,2.0,16.0,46.0,1610612739.0,North Carolina,201980.0,Danny Green,1987-06-22 00:00:00,North Carolina,USA,2009,2,46
2009.0,201933.0,Blake,Griffin,Blake Griffin,PF,80.5,6' 8.5'',82.0,6' 10'',248.4,83.25,6' 11.25'',105.0,8' 9'',8.2,8.75,9.5,32.0,35.5,10.95,3.1,3.28,22.0,201933.0,1.0,1.0,1.0,1610612746.0,Oklahoma,201933.0,Blake Griffin,1989-03-16 00:00:00,Oklahoma,USA,2009,1,1
