season,player_id,first_name,last_name,player_name,position,height_wo_shoes,height_wo_shoes_ft_in,height_w_shoes,height_w_shoes_ft_in,weight,wingspan,wingspan_ft_in,standing_reach,standing_reach_ft_in,body_fat_pct,hand_length,hand_width,standing_vertical_leap,max_vertical_leap,lane_agility_time,modified_lane_agility_time,three_quarter_sprint,bench_press,spot_fifteen_corner_left,spot_fifteen_break_left,spot_fifteen_top_key,spot_fifteen_break_right,spot_fifteen_corner_right,spot_college_corner_left,spot_college_break_left,spot_college_top_key,spot_college_break_right,spot_college_corner_right,spot_nba_corner_left,spot_nba_break_left,spot_nba_top_key,spot_nba_break_right,spot_nba_corner_right,off_drib_fifteen_break_left,off_drib_fifteen_top_key,off_drib_fifteen_break_right,off_drib_college_break_left,off_drib_college_top_key,off_drib_college_break_right,on_move_fifteen,on_move_college,person_id,round_number,round_pick,overall_pick,team_id,organization,person_id_player,display_first_last,birthdate,school,country,draft_year,draft_round,draft_number
2005,12114,David,Lucas,David Lucas,PF,78.5,6' 6.5'',79.75,6' 7.75'',233.4,84.0,7' 0'',103.5,8' 7.5'',,,,,,,,,17.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2005,101249,John,Lucas III,John Lucas III,PG,69.25,5' 9.25'',70.5,5' 10.5'',154.4,72.0,6' 0'',92.0,7' 8'',,,,29.0,34.0,10.44,,3.14,4.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,101249,John Lucas III,1982-11-21 00:00:00,Oklahoma State,USA,Undrafted,Undrafted,Undrafted
2005,101185,Rawle,Marshall,Rawle Marshall,SG-SF,76.5,6' 4.5'',77.75,6' 5.75'',186.6,85.0,7' 1'',104.0,8' 8'',,,,30.5,37.0,11.64,,3.21,7.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2005,101131,Jason,Maxiell,Jason Maxiell,PF,77.0,6' 5'',78.25,6' 6.25'',257.6,87.25,7' 3.25'',107.0,8' 11'',,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,101131,1.0,26.0,26.0,1610612765,Cincinnati,101131,Jason Maxiell,1983-02-18 00:00:00,Cincinnati,USA,2005,1,26
2005,101118,Sean,May,Sean May,PF,79.0,6' 7'',80.5,6' 8.5'',258.8,85.25,7' 1.25'',105.0,8' 9'',,,,30.0,33.0,11.04,,3.29,12.0,,,,,,,,,,,,,,,,,,,,,,,,101118,1.0,13.0,13.0,1610612766,North Carolina,101118,Sean May,1984-04-04 00:00:00,North Carolina,USA,2005,1,13
2005,101119,Rashad,McCants,Rashad McCants,SG,74.75,6' 2.75'',76.0,6' 4'',201,82.75,6' 10.75'',103.5,8' 7.5'',,,,32.5,34.5,10.39,,3.11,15.0,,,,,,,,,,,,,,,,,,,,,,,,101119,1.0,14.0,14.0,1610612750,North Carolina,,,,,,,,
2005,200829,Ivan,McFarlin,Ivan McFarlin,PF,77.5,6' 5.5'',78.75,6' 6.75'',228.6,81.0,6' 9'',105.5,8' 9.5'',,,,26.5,32.0,10.64,,3.27,10.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,200829,Ivan McFarlin,1982-04-26 00:00:00,Oklahoma State,USA,Undrafted,Undrafted,Undrafted
2005,12115,Juan,Mendez,Juan Mendez,PF-SF,77.25,6' 5.25'',78.75,6' 6.75'',231.4,84.0,7' 0'',106.5,8' 10.5'',,,,29.0,33.0,11.7,,3.24,14.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2005,101223,Aaron,Miles,Aaron Miles,PG,72.0,6' 0'',73.5,6' 1.5'',174.6,75.5,6' 3.5'',94.0,7' 10'',,,,32.0,37.5,10.69,,3.22,7.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,101223,Aaron Miles,1983-04-13 00:00:00,Kansas,USA,Undrafted,Undrafted,Undrafted
2005,12116,Ellis,Myles,Ellis Myles,PF,78.0,6' 6'',79.25,6' 7.25'',255.2,81.75,6' 9.75'',105.5,8' 9.5'',,,,26.0,28.5,12.8,,3.42,15.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2005,12117,Larry,O'Bannon,Larry O'Bannon,SG,75.0,6' 3'',76.25,6' 4.25'',196,78.0,6' 6'',99.5,8' 3.5'',,,,31.5,36.5,11.44,,3.18,17.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2005,12118,Drago,Pasalic,Drago Pasalic,SF-PF,81.5,6' 9.5'',83.0,6' 11'',238.8,83.75,6' 11.75'',108.5,9' 0.5'',,,,25.0,30.5,12.12,,3.48,11.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2005,101108,Chris,Paul,Chris Paul,PG,71.75,5' 11.75'',73.0,6' 1'',178,76.25,6' 4.25'',93.0,7' 9'',,,,32.0,38.0,11.09,,3.22,10.0,,,,,,,,,,,,,,,,,,,,,,,,101108,1.0,4.0,4.0,1610612740,Wake Forest,101108,Chris Paul,1985-05-06 00:00:00,Wake Forest,USA,2005,1,4
2005,200819,Kevin,Pittsnogle,Kevin Pittsnogle,PF,81.25,6' 9.25'',82.25,6' 10.25'',259.2,82.5,6' 10.5'',106.0,8' 10'',,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2005,201225,Carlos,Powell,Carlos Powell,SF-PF,77.25,6' 5.25'',78.75,6' 6.75'',221.8,82.75,6' 10.75'',105.0,8' 9'',,,,27.5,34.5,11.54,,3.21,12.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2005,101232,Roger,Powell,Roger Powell,SF,76.75,6' 4.75'',78.0,6' 6'',218.6,83.5,6' 11.5'',104.0,8' 8'',,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,101232,Roger Powell,1983-01-15 00:00:00,Illinois,USA,Undrafted,Undrafted,Undrafted
2005,101179,Ronnie,Price,Ronnie Price,PG,72.75,6' 0.75'',74.25,6' 2.25'',184.8,77.5,6' 5.5'',96.5,8' 0.5'',,,,31.5,39.0,10.49,,3.29,11.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,101179,Ronnie Price,1983-06-21 00:00:00,Utah Valley,USA,Undrafted,Undrafted,Undrafted
2005,101194,Anthony,Roberson,Anthony Roberson,PG,72.75,6' 0.75'',74.5,6' 2.5'',178.8,74.75,6' 2.75'',95.0,7' 11'',,,,31.5,37.0,11.17,,3.19,14.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,101194,Anthony Roberson,1983-02-14 00:00:00,Florida,USA,Undrafted,Undrafted,Undrafted
2005,201575,Brandon,Rush,Brandon Rush,SG-SF,77.0,6' 5'',78.5,6' 6.5'',211.4,83.25,6' 11.25'',104.5,8' 8.5'',,,,32.5,35.0,11.33,,3.31,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,201575,Brandon Rush,1985-07-07 00:00:00,Kansas,USA,2008,1,13
2005,101195,Luke,Schenscher,Luke Schenscher,C,83.75,6' 11.75'',85.5,7' 1.5'',241.6,89.0,7' 5'',111.5,9' 3.5'',,,,23.5,26.5,12.4,,3.47,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,101195,Luke Schenscher,1981-12-31 00:00:00,Georgia Tech,USA,Undrafted,Undrafted,Undrafted
2005,101134,Wayne,Simien,Wayne Simien,PF,79.25,6' 7.25'',81.0,6' 9'',255.8,84.0,7' 0'',107.0,8' 11'',,,,27.0,27.5,11.05,,3.35,11.0,,,,,,,,,,,,,,,,,,,,,,,,101134,1.0,29.0,29.0,1610612748,Kansas,101134,Wayne Simien,1983-03-09 00:00:00,Kansas,USA,2005,1,29
2005,12120,Tre,Simmons,Tre Simmons,SG-SF,76.0,6' 4'',77.0,6' 5'',194.2,79.5,6' 7.5'',102.5,8' 6.5'',,,,27.0,31.5,10.8,,3.18,3.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2005,12121,David,Simon,David Simon,C-PF,80.0,6' 8'',81.5,6' 9.5'',258.8,87.5,7' 3.5'',108.0,9' 0'',,,,28.0,33.0,11.98,,3.44,18.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2005,101147,Chris,Taft,Chris Taft,PF,80.5,6' 8.5'',81.5,6' 9.5'',261,85.75,7' 1.75'',109.0,9' 1'',,,,28.5,33.0,11.26,,3.27,14.0,,,,,,,,,,,,,,,,,,,,,,,,101147,2.0,12.0,42.0,1610612744,Pittsburgh,101147,Chris Taft,1985-03-10 00:00:00,Pittsburgh,USA,2005,2,42
2005,12122,Chris,Thomas,Chris Thomas,PG,71.75,5' 11.75'',73.0,6' 1'',176.2,75.0,6' 3'',95.0,7' 11'',,,,28.5,34.0,10.84,,3.33,14.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2005,12119,Omar,Thomas,Omar Thomas,SF-SG,75.25,6' 3.25'',76.5,6' 4.5'',200,80.0,6' 8'',102.0,8' 6'',,,,25.0,29.5,11.11,,3.27,6.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2005,101159,Dijon,Thompson,Dijon Thompson,SF-SG,78.25,6' 6.25'',80.0,6' 8'',195.8,81.75,6' 9.75'',105.5,8' 9.5'',,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,101159,2.0,24.0,54.0,1610612752,California-Los Angeles,101159,Dijon Thompson,1983-03-23 00:00:00,UCLA,USA,2005,2,54
2005,101142,Ronny,Turiaf,Ronny Turiaf,PF,80.0,6' 8'',81.25,6' 9.25'',237.8,85.5,7' 1.5'',106.5,8' 10.5'',,,,30.5,33.0,11.5,,3.23,15.0,,,,,,,,,,,,,,,,,,,,,,,,101142,2.0,7.0,37.0,1610612747,Gonzaga,101142,Ronny Turiaf,1983-01-13 00:00:00,Gonzaga,France,2005,2,37
2005,101111,Charlie,Villanueva,Charlie Villanueva,PF-SF,81.0,6' 9'',81.5,6' 9.5'',236.6,84.25,7' 0.25'',109.0,9' 1'',,,,26.0,31.0,10.86,,3.3,11.0,,,,,,,,,,,,,,,,,,,,,,,,101111,1.0,7.0,7.0,1610612761,Connecticut,101111,Charlie Villanueva,1984-08-24 00:00:00,Connecticut,USA,2005,1,7
2005,101124,Hakim,Warrick,Hakim Warrick,PF-SF,79.25,6' 7.25'',80.5,6' 8.5'',215,86.0,7' 2'',108.0,9' 0'',,,,33.0,38.0,,,3.22,11.0,,,,,,,,,,,,,,,,,,,,,,,,101124,1.0,19.0,19.0,1610612763,Syracuse,101124,Hakim Warrick,1982-07-08 00:00:00,Syracuse,USA,2005,1,19
2005,101110,Martell,Webster,Martell Webster,SF,78.0,6' 6'',79.5,6' 7.5'',229.6,83.0,6' 11'',106.0,8' 10'',,,,28.0,30.5,11.39,,3.39,7.0,,,,,,,,,,,,,,,,,,,,,,,,101110,1.0,6.0,6.0,1610612757,Seattle Preparatory School,101110,Martell Webster,1986-12-04 00:00:00,Seattle Preparatory HS (WA),USA,2005,1,6
2005,101156,Robert,Whaley,Robert Whaley,PF-C,80.0,6' 8'',81.0,6' 9'',269.4,86.0,7' 2'',108.0,9' 0'',,,,28.5,33.5,12.11,,3.25,15.0,,,,,,,,,,,,,,,,,,,,,,,,101156,2.0,21.0,51.0,1610612762,Walsh,101156,Robert Whaley,1982-04-16 00:00:00,Walsh,USA,2005,2,51
2005,101107,Marvin,Williams,Marvin Williams,PF-SF,79.0,6' 7'',80.25,6' 8.25'',228.2,87.5,7' 3.5'',108.0,9' 0'',,,,29.5,35.0,11.11,,3.17,12.0,,,,,,,,,,,,,,,,,,,,,,,,101107,1.0,2.0,2.0,1610612737,North Carolina,,,,,,,,
2005,101114,Deron,Williams,Deron Williams,PG,73.75,6' 1.75'',74.75,6' 2.75'',202.4,78.25,6' 6.25'',98.0,8' 2'',,,,30.0,35.0,10.83,,3.25,15.0,,,,,,,,,,,,,,,,,,,,,,,,101114,1.0,3.0,3.0,1610612762,Illinois,101114,Deron Williams,1984-06-26 00:00:00,Illinois,USA,2005,1,3
2005,101214,Jawad,Williams,Jawad Williams,SF,79.0,6' 7'',80.0,6' 8'',218,85.25,7' 1.25'',106.5,8' 10.5'',,,,28.0,34.0,11.39,,3.23,15.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2005,101120,Antoine,Wright,Antoine Wright,SF-SG,77.25,6' 5.25'',78.25,6' 6.25'',202.6,80.75,6' 8.75'',104.5,8' 8.5'',,,,26.5,29.5,11.45,,3.41,12.0,,,,,,,,,,,,,,,,,,,,,,,,101120,1.0,15.0,15.0,1610612751,Texas A&M,101120,Antoine Wright,1984-02-06 00:00:00,Texas A&M,USA,2005,1,15
2005,101152,Bracey,Wright,Bracey Wright,SG-PG,73.25,6' 1.25'',74.5,6' 2.5'',186.8,82.0,6' 10'',100.5,8' 4.5'',,,,30.0,36.0,11.58,,3.27,8.0,,,,,,,,,,,,,,,,,,,,,,,,101152,2.0,17.0,47.0,1610612750,Indiana,101152,Bracey Wright,1984-07-01 00:00:00,Indiana,USA,2005,2,47
2006,12123,Kenny,Adeleke,Kenny Adeleke,PF-C,78.5,6' 6.5'',79.75,6' 7.75'',250,82.25,6' 10.25'',104.0,8' 8'',10.5,,,28.5,30.5,11.57,,3.47,26.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2006,200772,Maurice,Ager,Maurice Ager,SG-PG,75.25,6' 3.25'',76.5,6' 4.5'',203,79.75,6' 7.75'',101.5,8' 5.5'',8.0,,,29.5,35.0,11.73,,3.22,11.0,,,,,,,,,,,,,,,,,,,,,,,,200772,1.0,28.0,28.0,1610612742,Michigan State,200772,Maurice Ager,1984-02-09 00:00:00,Michigan State,USA,2006,1,28
2006,200746,LaMarcus,Aldridge,LaMarcus Aldridge,PF-C,82.0,6' 10'',83.25,6' 11.25'',234,88.75,7' 4.75'',110.0,9' 2'',8.7,,,26.5,34.0,12.02,,3.43,8.0,,,,,,,,,,,,,,,,,,,,,,,,200746,1.0,2.0,2.0,1610612741,Texas,200746,LaMarcus Aldridge,1985-07-19 00:00:00,University of Texas at Austin,USA,2006,1,2
2006,201165,Morris,Almond,Morris Almond,SG-SF,76.75,6' 4.75'',78.0,6' 6'',214,82.0,6' 10'',102.5,8' 6.5'',6.9,,,31.0,35.5,11.45,,3.19,13.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,201165,Morris Almond,1985-02-02 00:00:00,Rice,USA,2007,1,25
2006,200811,Lou,Amundson,Lou Amundson,PF,79.2,6' 7.2'',80.0,6' 8'',221,83.5,6' 11.5'',103.5,8' 7.5'',6.8,,,32.0,35.5,10.58,,3.2,14.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2006,202151,Rashad,Anderson,Rashad Anderson,SG,75.25,6' 3.25'',76.5,6' 4.5'',224,79.0,6' 7'',100.0,8' 4'',17.3,,,27.5,32.5,11.77,,3.48,13.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2006,200756,Hilton,Armstrong,Hilton Armstrong,C-PF,81.5,6' 9.5'',82.25,6' 10.25'',240,88.0,7' 4'',109.0,9' 1'',6.3,,,28.5,31.5,12.28,,3.53,13.0,,,,,,,,,,,,,,,,,,,,,,,,200756,1.0,12.0,12.0,1610612740,Connecticut,200756,Hilton Armstrong,1984-11-23 00:00:00,Connecticut,USA,2006,1,12
2006,200788,James,Augustine,James Augustine,PF,80.25,6' 8.25'',81.75,6' 9.75'',227,84.25,7' 0.25'',104.0,8' 8'',5.5,,,30.0,32.5,10.54,,3.25,13.0,,,,,,,,,,,,,,,,,,,,,,,,200788,2.0,11.0,41.0,1610612753,Illinois,200788,James Augustine,1984-02-27 00:00:00,Illinois,USA,2006,2,41
2006,200764,Renaldo,Balkman,Renaldo Balkman,SF-PF,77.25,6' 5.25'',78.5,6' 6.5'',206,85.0,7' 1'',104.5,8' 8.5'',4.9,,,30.5,35.0,11.58,,3.22,9.0,,,,,,,,,,,,,,,,,,,,,,,,200764,1.0,20.0,20.0,1610612752,South Carolina,200764,Renaldo Balkman,1984-07-14 00:00:00,South Carolina,USA,2006,1,20
2006,12124,J.P.,Batista,J.P. Batista,PF,79.5,6' 7.5'',80.5,6' 8.5'',265,82.0,6' 10'',103.5,8' 7.5'',12.0,,,26.0,30.5,11.62,,3.38,26.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2006,200807,Will,Blalock,Will Blalock,PG,71.25,5' 11.25'',72.5,6' 0.5'',194,78.0,6' 6'',96.5,8' 0.5'',7.2,,,35.0,40.0,11.08,,3.18,8.0,,,,,,,,,,,,,,,,,,,,,,,,200807,2.0,30.0,60.0,1610612765,Iowa State,200807,Will Blalock,1983-09-08 00:00:00,Iowa State,USA,2006,2,60
2006,200847,Brandon,Bowman,Brandon Bowman,SF,78.75,6' 6.75'',80.25,6' 8.25'',209,83.5,6' 11.5'',103.0,8' 7'',8.4,,,31.0,34.0,11.41,,3.31,24.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2006,200758,Ronnie,Brewer,Ronnie Brewer,SG-PG,77.75,6' 5.75'',78.75,6' 6.75'',223,83.25,6' 11.25'',103.5,8' 7.5'',5.0,,,35.0,41.0,11.32,,3.14,19.0,,,,,,,,,,,,,,,,,,,,,,,,200758,1.0,14.0,14.0,1610612762,Arkansas,200758,Ronnie Brewer,1985-03-20 00:00:00,Arkansas,USA,2006,1,14
2006,200787,Denham,Brown,Denham Brown,SG-SF,76.0,6' 4'',77.0,6' 5'',218,81.5,6' 9.5'',102.5,8' 6.5'',9.0,,,28.0,34.5,11.42,,3.25,12.0,,,,,,,,,,,,,,,,,,,,,,,,200787,2.0,10.0,40.0,1610612760,Connecticut,,,,,,,,
2006,12125,Brad,Buckman,Brad Buckman,PF,79.25,6' 7.25'',80.75,6' 8.75'',238,84.0,7' 0'',107.5,8' 11.5'',10.5,,,25.5,30.5,12.26,,3.54,10.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2006,12126,Nik,Caner-Medley,Nik Caner-Medley,SF,78.5,6' 6.5'',80.0,6' 8'',234,81.0,6' 9'',103.0,8' 7'',9.6,,,28.5,35.5,10.57,,3.21,17.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2006,200760,Rodney,Carney,Rodney Carney,SG-SF,76.5,6' 4.5'',77.75,6' 5.75'',204,82.0,6' 10'',103.5,8' 7.5'',5.3,,,32.0,38.5,10.57,,3.06,10.0,,,,,,,,,,,,,,,,,,,,,,,,200760,1.0,16.0,16.0,1610612741,Memphis,,,,,,,,
2006,12127,Keydren,Clark,Keydren Clark,PG,69.0,5' 9'',70.25,5' 10.25'',184,74.5,6' 2.5'',92.5,7' 8.5'',11.6,,,31.0,34.0,11.03,,3.11,13.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2006,200776,Mardy,Collins,Mardy Collins,PG-SG,76.25,6' 4.25'',77.5,6' 5.5'',224,82.0,6' 10'',103.0,8' 7'',10.0,,,31.5,37.5,12.0,,3.27,9.0,,,,,,,,,,,,,,,,,,,,,,,,200776,1.0,29.0,29.0,1610612752,Temple,,,,,,,,
2006,12128,Taquan,Dean,Taquan Dean,SG-PG,74.0,6' 2'',75.0,6' 3'',183,78.75,6' 6.75'',98.0,8' 2'',3.9,,,30.5,34.5,10.53,,3.2,16.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2006,12129,Terence,Dials,Terence Dials,PF-C,79.75,6' 7.75'',81.0,6' 9'',253,84.0,7' 0'',106.0,8' 10'',15.8,,,26.5,30.0,11.54,,3.5,16.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2006,12130,Sean,Dockery,Sean Dockery,PG-SG,72.75,6' 0.75'',74.0,6' 2'',182,76.5,6' 4.5'',95.5,7' 11.5'',7.3,,,29.0,33.0,10.88,,3.34,4.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2006,200770,Jordan,Farmar,Jordan Farmar,PG,72.75,6' 0.75'',74.0,6' 2'',171,75.0,6' 3'',94.5,7' 10.5'',4.4,,,33.5,42.0,11.07,,3.17,11.0,,,,,,,,,,,,,,,,,,,,,,,,200770,1.0,26.0,26.0,1610612747,California-Los Angeles,200770,Jordan Farmar,1986-11-30 00:00:00,UCLA,USA,2006,1,26
2006,200751,Randy,Foye,Randy Foye,SG-PG,74.25,6' 2.25'',75.25,6' 3.25'',212,78.25,6' 6.25'',97.0,8' 1'',10.0,,,32.0,38.0,10.53,,3.23,14.0,,,,,,,,,,,,,,,,,,,,,,,,200751,1.0,7.0,7.0,1610612738,Villanova,200751,Randy Foye,1983-09-24 00:00:00,Villanova,USA,2006,1,7
2006,12185,Torin,Francis,Torin Francis,PF-C,81.0,6' 9'',82.0,6' 10'',247,85.0,7' 1'',105.5,8' 9.5'',12.4,,,26.5,32.0,11.97,,3.51,9.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2006,200752,Rudy,Gay,Rudy Gay,SF-PF,79.0,6' 7'',80.0,6' 8'',222,87.0,7' 3'',107.5,8' 11.5'',5.7,,,33.0,40.5,11.03,,3.32,9.0,,,,,,,,,,,,,,,,,,,,,,,,200752,1.0,8.0,8.0,1610612745,Connecticut,200752,Rudy Gay,1986-08-17 00:00:00,Connecticut,USA,2006,1,8
2006,12186,Nick,George,Nick George,SF-SG,76.0,6' 4'',77.75,6' 5.75'',201,82.0,6' 10'',103.0,8' 7'',6.0,,,30.5,38.0,11.69,,3.25,14.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2006,12187,Taj,Gray,Taj Gray,PF-SF,79.25,6' 7.25'',80.5,6' 8.5'',231,84.75,7' 0.75'',107.0,8' 11'',6.8,,,28.5,33.0,11.02,,3.45,10.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2006,12188,Dan,Grunfeld,Dan Grunfeld,SF-SG,76.75,6' 4.75'',78.0,6' 6'',216,78.25,6' 6.25'',99.0,8' 3'',10.4,,,28.0,33.5,11.3,,3.46,16.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2006,12189,Matt,Haryasz,Matt Haryasz,PF-C,81.75,6' 9.75'',83.0,6' 11'',219,84.25,7' 0.25'',107.5,8' 11.5'',9.8,,,27.5,31.5,11.34,,3.46,10.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2006,12190,Eric,Hicks,Eric Hicks,PF,76.75,6' 4.75'',77.5,6' 5.5'',238,85.5,7' 1.5'',105.5,8' 9.5'',7.1,,,30.0,34.0,12.06,,3.34,20.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2006,12191,Tedric,Hill,Tedric Hill,SF-PF,79.75,6' 7.75'',81.0,6' 9'',236,85.0,7' 1'',107.0,8' 11'',7.3,,,30.0,36.5,12.23,,3.24,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2006,200812,Daniel,Horton,Daniel Horton,PG-SG,72.5,6' 0.5'',74.25,6' 2.25'',198,79.0,6' 7'',96.5,8' 0.5'',8.0,,,30.0,36.5,10.35,,3.16,17.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2006,200784,Bobby,Jones,Bobby Jones,SF-SG,77.75,6' 5.75'',78.75,6' 6.75'',211,81.5,6' 9.5'',101.5,8' 5.5'',8.0,,,28.5,34.5,11.23,,3.28,15.0,,,,,,,,,,,,,,,,,,,,,,,,200784,2.0,7.0,37.0,1610612750,Washington,,,,,,,,
2006,200780,Solomon,Jones,Solomon Jones,PF-C,80.5,6' 8.5'',81.75,6' 9.75'',224,88.75,7' 4.75'',109.0,9' 1'',7.4,,,32.0,39.0,11.27,,3.3,6.0,,,,,,,,,,,,,,,,,,,,,,,,200780,2.0,3.0,33.0,1610612737,South Florida,200780,Solomon Jones,1984-07-16 00:00:00,South Florida,USA,2006,2,33
2006,12192,Viktor,Keyru,Viktor Keyru,SG-PG,77.25,6' 5.25'',78.0,6' 6'',202,81.25,6' 9.25'',104.0,8' 8'',5.5,,,29.0,34.5,11.4,,3.24,11.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2006,12193,Marco,Killingsworth,Marco Killingsworth,PF,77.5,6' 5.5'',78.75,6' 6.75'',266,87.0,7' 3'',104.0,8' 8'',19.0,,,28.0,32.0,11.42,,3.34,13.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2006,200814,Tarence,Kinsey,Tarence Kinsey,SF-SG,76.75,6' 4.75'',77.5,6' 5.5'',179,78.75,6' 6.75'',100.5,8' 4.5'',4.1,,,29.0,35.5,10.67,,3.3,5.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,200814,Tarence Kinsey,1984-03-21 00:00:00,South Carolina,USA,Undrafted,Undrafted,Undrafted
2006,12194,Carl,Krauser,Carl Krauser,PG,71.75,5' 11.75'',72.75,6' 0.75'',190,78.25,6' 6.25'',97.0,8' 1'',8.0,,,26.0,31.0,11.62,,3.38,8.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2006,200840,Chris,McCray,Chris McCray,SG,75.0,6' 3'',76.0,6' 4'',187,77.75,6' 5.75'',96.5,8' 0.5'',9.6,,,30.5,39.0,11.46,,3.34,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2006,201019,Gerry,McNamara,Gerry McNamara,PG-SG,71.75,5' 11.75'',72.5,6' 0.5'',177,72.75,6' 0.75'',92.5,7' 8.5'',12.8,,,27.0,32.0,11.28,,3.4,3.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2006,200822,Pops,Mensah-Bonsu,Pops Mensah-Bonsu,PF-C,79.5,6' 7.5'',81.0,6' 9'',232,84.0,7' 0'',105.5,8' 9.5'',5.8,,,31.5,36.0,11.47,,3.29,19.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2006,200859,Paul,Miller,Paul Miller,PF-C,80.5,6' 8.5'',81.25,6' 9.25'',251,84.0,7' 0'',101.5,8' 5.5'',13.8,,,29.0,35.5,12.25,,3.66,25.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2006,200794,Paul,Millsap,Paul Millsap,PF,78.25,6' 6.25'',79.25,6' 7.25'',258,85.5,7' 1.5'',105.5,8' 9.5'',9.7,,,28.5,32.5,11.67,,3.3,15.0,,,,,,,,,,,,,,,,,,,,,,,,200794,2.0,17.0,47.0,1610612762,Louisiana Tech,,,,,,,,
2006,201383,Dwayne,Mitchell,Dwayne Mitchell,SG-SF,74.0,6' 2'',75.25,6' 3.25'',208,78.5,6' 6.5'',98.5,8' 2.5'',4.5,,,37.5,41.5,11.45,,3.16,17.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2006,200747,Adam,Morrison,Adam Morrison,SF,78.5,6' 6.5'',79.75,6' 7.75'',198,82.0,6' 10'',105.0,8' 9'',6.8,,,25.5,30.5,11.46,,3.37,11.0,,,,,,,,,,,,,,,,,,,,,,,,200747,1.0,3.0,3.0,1610612766,Gonzaga,200747,Adam Morrison,1984-07-19 00:00:00,Gonzaga,USA,2006,1,3
2006,12195,Yemi,Nicholson,Yemi Nicholson,PF-C,79.75,6' 7.75'',81.5,6' 9.5'',258,88.25,7' 4.25'',107.0,8' 11'',17.2,,,26.5,26.0,12.57,,3.65,8.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
